#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
247156,3293563,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Nocardia farcinica str. IFM 10152; Nocardia farcinica strain IFM 10152).,other,-,-,-,-,20150427,-
247156,61130905,NFA_RS00305,NFA_RS00305,NFA_610|nfa610,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130906,NFA_RS00315,NFA_RS00315,NFA_630|nfa630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130907,NFA_RS00320,NFA_RS00320,NFA_640|nfa640,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61130908,NFA_RS00325,NFA_RS00325,NFA_650|nfa650,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130909,NFA_RS00330,NFA_RS00330,NFA_660|nfa660,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130910,NFA_RS00340,NFA_RS00340,NFA_680|nfa680,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201230,-
247156,61130911,NFA_RS00345,NFA_RS00345,NFA_690|nfa690,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130912,NFA_RS00350,NFA_RS00350,NFA_700|nfa700,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20201230,-
247156,61130913,NFA_RS00355,NFA_RS00355,NFA_710|nfa710,-,-,-,daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein,protein-coding,-,-,-,daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein,20201230,-
247156,61130914,NFA_RS00360,NFA_RS00360,NFA_720|nfa720,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201227,-
247156,61130915,NFA_RS00365,NFA_RS00365,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130916,NFA_RS00370,NFA_RS00370,NFA_740|nfa740,-,-,-,rhomboid family intramembrane serine protease,protein-coding,-,-,-,rhomboid family intramembrane serine protease,20201230,-
247156,61130917,NFA_RS00375,NFA_RS00375,NFA_750|nfa750,-,-,-,PH domain-containing protein,protein-coding,-,-,-,PH domain-containing protein,20201230,-
247156,61130918,crgA,NFA_RS00380,NFA_760|nfa760,-,-,-,cell division protein CrgA,protein-coding,-,-,-,cell division protein CrgA,20201230,-
247156,61130919,NFA_RS00385,NFA_RS00385,NFA_770|nfa770,-,-,-,aminodeoxychorismate/anthranilate synthase component II,protein-coding,-,-,-,aminodeoxychorismate/anthranilate synthase component II,20201230,-
247156,61130920,NFA_RS00395,NFA_RS00395,NFA_790|nfa790,-,-,-,CBS domain-containing protein,protein-coding,-,-,-,CBS domain-containing protein,20201230,-
247156,61130921,pknB,NFA_RS00400,NFA_800|nfa800,-,-,-,Stk1 family PASTA domain-containing Ser/Thr kinase,protein-coding,-,-,-,Stk1 family PASTA domain-containing Ser/Thr kinase,20201230,-
247156,61130922,NFA_RS00405,NFA_RS00405,NFA_810|nfa810,-,-,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20201230,-
247156,61130923,NFA_RS00410,NFA_RS00410,NFA_820|nfa820,-,-,-,penicillin-binding protein 2,protein-coding,-,-,-,penicillin-binding protein 2,20201230,-
247156,61130924,NFA_RS00415,NFA_RS00415,NFA_830|nfa830,-,-,-,FtsW/RodA/SpoVE family cell cycle protein,protein-coding,-,-,-,FtsW/RodA/SpoVE family cell cycle protein,20201230,-
247156,61130925,NFA_RS00420,NFA_RS00420,NFA_840|nfa840,-,-,-,protein phosphatase 2C domain-containing protein,protein-coding,-,-,-,protein phosphatase 2C domain-containing protein,20201230,-
247156,61130926,NFA_RS00425,NFA_RS00425,NFA_850|nfa850,-,-,-,FHA domain-containing protein,protein-coding,-,-,-,FHA domain-containing protein,20201230,-
247156,61130927,NFA_RS00430,NFA_RS00430,NFA_860|nfa860,-,-,-,DUF3662 domain-containing protein,protein-coding,-,-,-,DUF3662 domain-containing protein,20201230,-
247156,61130928,NFA_RS00435,NFA_RS00435,NFA_80030|nfa80030,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
247156,61130929,NFA_RS00440,NFA_RS00440,NFA_870|nfa870,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201230,-
247156,61130930,NFA_RS00445,NFA_RS00445,NFA_880|nfa880,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20201230,-
247156,61130931,NFA_RS00450,NFA_RS00450,NFA_890|nfa890,-,-,-,stage II sporulation protein M,protein-coding,-,-,-,stage II sporulation protein M,20201230,-
247156,61130932,NFA_RS00455,NFA_RS00455,NFA_900|nfa900,-,-,-,RDD family protein,protein-coding,-,-,-,RDD family protein,20201230,-
247156,61130933,NFA_RS00460,NFA_RS00460,NFA_910|nfa910,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20201230,-
247156,61130934,NFA_RS00465,NFA_RS00465,NFA_920|nfa920,-,-,-,MoxR family ATPase,protein-coding,-,-,-,MoxR family ATPase,20201230,-
247156,61130935,NFA_RS00470,NFA_RS00470,NFA_930|nfa930,-,-,-,DUF4129 domain-containing protein,protein-coding,-,-,-,DUF4129 domain-containing protein,20201230,-
247156,61130936,NFA_RS00475,NFA_RS00475,NFA_940|nfa940,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61130937,NFA_RS00480,NFA_RS00480,NFA_950|nfa950,-,-,-,DUF4407 domain-containing protein,protein-coding,-,-,-,DUF4407 domain-containing protein,20201230,-
247156,61130938,gltB,NFA_RS00485,NFA_960|nfa960,-,-,-,glutamate synthase large subunit,protein-coding,-,-,-,glutamate synthase large subunit,20201230,-
247156,61130939,NFA_RS00490,NFA_RS00490,NFA_970|nfa970,-,-,-,glutamate synthase subunit beta,protein-coding,-,-,-,glutamate synthase subunit beta,20201230,-
247156,61130940,NFA_RS00495,NFA_RS00495,NFA_980|nfa980,-,-,-,cutinase family protein,protein-coding,-,-,-,cutinase family protein,20201230,-
247156,61130941,NFA_RS00500,NFA_RS00500,NFA_990|nfa990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61130942,NFA_RS00505,NFA_RS00505,NFA_1000|nfa1000,-,-,-,histidine phosphatase family protein,protein-coding,-,-,-,histidine phosphatase family protein,20201227,-
247156,61130943,NFA_RS00510,NFA_RS00510,NFA_1010|nfa1010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130944,NFA_RS00515,NFA_RS00515,NFA_1020|nfa1020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
247156,61130945,lysX,NFA_RS00520,NFA_1030|nfa1030,-,-,-,bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX,protein-coding,-,-,-,bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX,20201227,-
247156,61130946,rraA,NFA_RS00525,NFA_1040|nfa1040,-,-,-,ribonuclease E activity regulator RraA,protein-coding,-,-,-,ribonuclease E activity regulator RraA,20201230,-
247156,61130947,NFA_RS00530,NFA_RS00530,NFA_1050|nfa1050,-,-,-,RNA-binding S4 domain-containing protein,protein-coding,-,-,-,RNA-binding S4 domain-containing protein,20201230,-
247156,61130948,NFA_RS00535,NFA_RS00535,NFA_1060|nfa1060,-,-,-,DUF5313 family protein,protein-coding,-,-,-,DUF5313 family protein,20201226,-
247156,61130949,NFA_RS00540,NFA_RS00540,NFA_1070|nfa1070,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20201230,-
247156,61130950,NFA_RS00545,NFA_RS00545,NFA_1080|nfa1080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130951,NFA_RS00550,NFA_RS00550,NFA_1090|nfa1090,-,-,-,CopD family protein,protein-coding,-,-,-,CopD family protein,20201230,-
247156,61130952,NFA_RS00555,NFA_RS00555,NFA_1100|nfa1100,-,-,-,copper resistance protein CopC,protein-coding,-,-,-,copper resistance protein CopC,20201230,-
247156,61130953,NFA_RS00560,NFA_RS00560,NFA_1110|nfa1110,-,-,-,YcnI family protein,protein-coding,-,-,-,YcnI family protein,20201230,-
247156,61130954,NFA_RS00565,NFA_RS00565,NFA_1120|nfa1120,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130955,NFA_RS00570,NFA_RS00570,NFA_1130|nfa1130,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130956,NFA_RS00575,NFA_RS00575,NFA_1140|nfa1140,-,-,-,TM0106 family RecB-like putative nuclease,protein-coding,-,-,-,TM0106 family RecB-like putative nuclease,20201227,-
247156,61130957,htpG,NFA_RS00580,NFA_1150|nfa1150,-,-,-,molecular chaperone HtpG,protein-coding,-,-,-,molecular chaperone HtpG,20201230,-
247156,61130958,NFA_RS00585,NFA_RS00585,NFA_1160|nfa1160,-,-,-,TMEM165/GDT1 family protein,protein-coding,-,-,-,TMEM165/GDT1 family protein,20201230,-
247156,61130959,NFA_RS00590,NFA_RS00590,NFA_1170|nfa1170,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201230,-
247156,61130960,NFA_RS00595,NFA_RS00595,NFA_1180|nfa1180,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20201230,-
247156,61130961,NFA_RS00600,NFA_RS00600,NFA_1190|nfa1190,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20201230,-
247156,61130962,NFA_RS00605,NFA_RS00605,NFA_1200|nfa1200,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130963,NFA_RS00610,NFA_RS00610,NFA_1210|nfa1210,-,-,-,superoxide dismutase,protein-coding,-,-,-,superoxide dismutase,20201230,-
247156,61130964,NFA_RS00615,NFA_RS00615,NFA_1220|nfa1220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130965,NFA_RS00620,NFA_RS00620,NFA_1230|nfa1230,-,-,-,rhodanese-like domain-containing protein,protein-coding,-,-,-,rhodanese-like domain-containing protein,20201227,-
247156,61130966,NFA_RS00625,NFA_RS00625,NFA_1240|nfa1240,-,-,-,DUF4328 domain-containing protein,protein-coding,-,-,-,DUF4328 domain-containing protein,20210417,-
247156,61130967,NFA_RS00630,NFA_RS00630,NFA_1250|nfa1250,-,-,-,glycerophosphodiester phosphodiesterase,protein-coding,-,-,-,glycerophosphodiester phosphodiesterase,20201230,-
247156,61130968,NFA_RS00635,NFA_RS00635,NFA_1260|nfa1260,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130969,NFA_RS00640,NFA_RS00640,NFA_1270|nfa1270,-,-,-,ferritin,protein-coding,-,-,-,ferritin,20201230,-
247156,61130970,NFA_RS00645,NFA_RS00645,NFA_1280|nfa1280,-,-,-,bacterioferritin,protein-coding,-,-,-,bacterioferritin,20201230,-
247156,61130971,NFA_RS00650,NFA_RS00650,NFA_1290|nfa1290,-,-,-,LCP family protein,protein-coding,-,-,-,LCP family protein,20201227,-
247156,61130972,NFA_RS00655,NFA_RS00655,NFA_1300|nfa1300,-,-,-,CPBP family intramembrane metalloprotease,protein-coding,-,-,-,CPBP family intramembrane metalloprotease,20201230,-
247156,61130973,NFA_RS00660,NFA_RS00660,NFA_1310|nfa1310,-,-,-,DUF2470 domain-containing protein,protein-coding,-,-,-,DUF2470 domain-containing protein,20201230,-
247156,61130974,NFA_RS00665,NFA_RS00665,NFA_1320|nfa1320,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61130975,pheA,NFA_RS00670,NFA_1330|nfa1330,-,-,-,prephenate dehydratase,protein-coding,-,-,-,prephenate dehydratase,20201230,-
247156,61130976,NFA_RS00675,NFA_RS00675,NFA_1340|nfa1340,-,-,-,histidine phosphatase family protein,protein-coding,-,-,-,histidine phosphatase family protein,20201230,-
247156,61130977,NFA_RS00680,NFA_RS00680,NFA_1350|nfa1350,-,-,-,ESX secretion-associated protein EspG,protein-coding,-,-,-,ESX secretion-associated protein EspG,20201227,-
247156,61130978,NFA_RS00685,NFA_RS00685,NFA_1360|nfa1360,-,-,-,PPE domain-containing protein,protein-coding,-,-,-,PPE domain-containing protein,20201230,-
247156,61130979,NFA_RS00690,NFA_RS00690,NFA_1370|nfa1370,-,-,-,PE family protein,protein-coding,-,-,-,PE family protein,20201230,-
247156,61130980,NFA_RS00695,NFA_RS00695,NFA_1380|nfa1380,-,-,-,metallopeptidase family protein,protein-coding,-,-,-,metallopeptidase family protein,20201230,-
247156,61130981,NFA_RS00700,NFA_RS00700,NFA_1390|nfa1390,-,-,-,septum formation family protein,protein-coding,-,-,-,septum formation family protein,20201230,-
247156,61130982,serS,NFA_RS00705,NFA_1400|nfa1400,-,-,-,serine--tRNA ligase,protein-coding,-,-,-,serine--tRNA ligase,20201230,-
247156,61130983,NFA_RS00710,NFA_RS00710,NFA_1410|nfa1410,-,-,-,bifunctional diguanylate cyclase/phosphodiesterase,protein-coding,-,-,-,bifunctional diguanylate cyclase/phosphodiesterase,20201230,-
247156,61130984,NFA_RS00715,NFA_RS00715,NFA_1420|nfa1420,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210417,-
247156,61130985,NFA_RS00720,NFA_RS00720,NFA_1430|nfa1430,-,-,-,DMT family transporter,protein-coding,-,-,-,DMT family transporter,20201230,-
247156,61130986,NFA_RS00725,NFA_RS00725,NFA_1440|nfa1440,-,-,-,multidrug efflux SMR transporter,protein-coding,-,-,-,multidrug efflux SMR transporter,20201230,-
247156,61130987,NFA_RS00730,NFA_RS00730,NFA_1450|nfa1450,-,-,-,amino acid transporter,protein-coding,-,-,-,amino acid transporter,20201230,-
247156,61130988,NFA_RS00735,NFA_RS00735,NFA_1460|nfa1460,-,-,-,ArgP/LysG family DNA-binding transcriptional regulator,protein-coding,-,-,-,ArgP/LysG family DNA-binding transcriptional regulator,20210605,-
247156,61130989,NFA_RS00740,NFA_RS00740,NFA_1470|nfa1470,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20201230,-
247156,61130990,NFA_RS00745,NFA_RS00745,NFA_1480|nfa1480,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61130991,NFA_RS00750,NFA_RS00750,NFA_1490|nfa1490,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,20201230,-
247156,61130992,NFA_RS00755,NFA_RS00755,NFA_1500|nfa1500,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,20201230,-
247156,61130993,NFA_RS00760,NFA_RS00760,NFA_80040|nfa80040,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
247156,61130994,NFA_RS00765,NFA_RS00765,NFA_1510|nfa1510,-,-,-,thiamine pyrophosphate-requiring protein,protein-coding,-,-,-,thiamine pyrophosphate-requiring protein,20201230,-
247156,61130995,NFA_RS00770,NFA_RS00770,NFA_1520|nfa1520,-,-,-,fused response regulator/phosphatase,protein-coding,-,-,-,fused response regulator/phosphatase,20210424,-
247156,61130996,NFA_RS00775,NFA_RS00775,NFA_1530|nfa1530,-,-,-,CHASE3 domain-containing protein,protein-coding,-,-,-,CHASE3 domain-containing protein,20201230,-
247156,61130997,NFA_RS00780,NFA_RS00780,NFA_1540|nfa1540,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20201230,-
247156,61130998,NFA_RS00785,NFA_RS00785,NFA_1550|nfa1550,-,-,-,STAS domain-containing protein,protein-coding,-,-,-,STAS domain-containing protein,20201227,-
247156,61130999,NFA_RS00790,NFA_RS00790,NFA_1560|nfa1560,-,-,-,anti-sigma factor,protein-coding,-,-,-,anti-sigma factor,20201230,-
247156,61131000,NFA_RS00795,NFA_RS00795,NFA_1570|nfa1570,-,-,-,RNA polymerase sigma factor SigF,protein-coding,-,-,-,RNA polymerase sigma factor SigF,20201230,-
247156,61131001,NFA_RS00800,NFA_RS00800,NFA_1580|nfa1580,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20210123,-
247156,61131002,NFA_RS00805,NFA_RS00805,NFA_1590|nfa1590,-,-,-,ANTAR domain-containing protein,protein-coding,-,-,-,ANTAR domain-containing protein,20201227,-
247156,61131003,NFA_RS00810,NFA_RS00810,NFA_1600|nfa1600,-,-,-,copper-translocating P-type ATPase,protein-coding,-,-,-,copper-translocating P-type ATPase,20201230,-
247156,61131004,NFA_RS00815,NFA_RS00815,NFA_1610|nfa1610,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131005,NFA_RS00820,NFA_RS00820,NFA_1620|nfa1620,-,-,-,sterol desaturase family protein,protein-coding,-,-,-,sterol desaturase family protein,20201230,-
247156,61131006,NFA_RS00825,NFA_RS00825,NFA_1630|nfa1630,-,-,-,FadR family transcriptional regulator,protein-coding,-,-,-,FadR family transcriptional regulator,20201230,-
247156,61131007,NFA_RS00830,NFA_RS00830,NFA_1640|nfa1640,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131008,NFA_RS00835,NFA_RS00835,NFA_1650|nfa1650,-,-,-,ABC transporter family substrate-binding protein,protein-coding,-,-,-,ABC transporter family substrate-binding protein,20201230,-
247156,61131009,NFA_RS00840,NFA_RS00840,NFA_1660|nfa1660,-,-,-,ABC transporter family substrate-binding protein,protein-coding,-,-,-,ABC transporter family substrate-binding protein,20201230,-
247156,61131010,NFA_RS00845,NFA_RS00845,NFA_1670|nfa1670,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201230,-
247156,61131011,NFA_RS00850,NFA_RS00850,NFA_1680|nfa1680,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201230,-
247156,61131012,NFA_RS00855,NFA_RS00855,NFA_1690|nfa1690,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201230,-
247156,61131013,NFA_RS00860,NFA_RS00860,NFA_1700|nfa1700,-,-,-,Cof-type HAD-IIB family hydrolase,protein-coding,-,-,-,Cof-type HAD-IIB family hydrolase,20210327,-
247156,61131014,NFA_RS00865,NFA_RS00865,NFA_1710|nfa1710,-,-,-,N-acetylmuramoyl-L-alanine amidase,protein-coding,-,-,-,N-acetylmuramoyl-L-alanine amidase,20201230,-
247156,61131015,NFA_RS00870,NFA_RS00870,NFA_1720|nfa1720,-,-,-,SpoIID/LytB domain-containing protein,protein-coding,-,-,-,SpoIID/LytB domain-containing protein,20201227,-
247156,61131016,NFA_RS00875,NFA_RS00875,NFA_1730|nfa1730,-,-,-,TipAS antibiotic-recognition domain-containing protein,protein-coding,-,-,-,TipAS antibiotic-recognition domain-containing protein,20201230,-
247156,61131017,NFA_RS00880,NFA_RS00880,NFA_1740|nfa1740,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131018,NFA_RS00885,NFA_RS00885,NFA_1750|nfa1750,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131019,glf,NFA_RS00890,NFA_1760|nfa1760,-,-,-,UDP-galactopyranose mutase,protein-coding,-,-,-,UDP-galactopyranose mutase,20201230,-
