#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
224915,2830975,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Buchnera aphidicola (subsp. Baizongia pistaciae)).,other,-,-,-,-,20200803,-
224915,56470556,dnaA,BBP_RS00060,bbp012|bbp_012,-,-,-,chromosomal replication initiator protein DnaA,protein-coding,-,-,-,chromosomal replication initiator protein DnaA,20200829,-
224915,56470557,rpmH,BBP_RS00065,bbp013|bbp_013,-,-,-,50S ribosomal protein L34,protein-coding,-,-,-,50S ribosomal protein L34,20201110,-
224915,56470558,rnpA,BBP_RS00070,bbp014|bbp_014,-,-,-,ribonuclease P protein component,protein-coding,-,-,-,ribonuclease P protein component,20200829,-
224915,56470559,yidD,BBP_RS00075,bbp015|bbp_015,-,-,-,membrane protein insertion efficiency factor YidD,protein-coding,-,-,-,membrane protein insertion efficiency factor YidD,20201110,-
224915,56470560,yidC,BBP_RS00080,bbp016|bbp_016,-,-,-,membrane protein insertase YidC,protein-coding,-,-,-,membrane protein insertase YidC,20201110,-
224915,56470561,mnmE,BBP_RS00085,bbp017|bbp_017,-,-,-,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,protein-coding,-,-,-,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,20201110,-
224915,56470562,mutH,BBP_RS00090,bbp018|bbp_018,-,-,-,DNA mismatch repair endonuclease MutH,protein-coding,-,-,-,DNA mismatch repair endonuclease MutH,20210529,-
224915,56470563,BBP_RS00095,BBP_RS00095,bbp019|bbp_019,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470564,BBP_RS00100,BBP_RS00100,bbp020|bbp_020,-,-,-,co-chaperone GroES,protein-coding,-,-,-,co-chaperone GroES,20201110,-
224915,56470565,groL,BBP_RS00105,bbp021|bbp_021,-,-,-,chaperonin GroEL,protein-coding,-,-,-,chaperonin GroEL,20200829,-
224915,56470566,epmB,BBP_RS00110,bbp022|bbp_022,-,-,-,EF-P beta-lysylation protein EpmB,protein-coding,-,-,-,EF-P beta-lysylation protein EpmB,20200829,-
224915,56470567,efp,BBP_RS00115,bbp023|bbp_023,-,-,-,elongation factor P,protein-coding,-,-,-,elongation factor P,20201110,-
224915,56470568,dnaC,BBP_RS00120,bbp024|bbp_024,-,-,-,DNA replication protein DnaC,protein-coding,-,-,-,DNA replication protein DnaC,20200829,-
224915,56470569,rsmD,BBP_RS00125,bbp025|bbp_025,-,-,-,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,protein-coding,-,-,-,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,20201110,-
224915,56470570,ftsY,BBP_RS00130,bbp026|bbp_026,-,-,-,signal recognition particle-docking protein FtsY,protein-coding,-,-,-,signal recognition particle-docking protein FtsY,20200829,-
224915,56470571,rpoH,BBP_RS00135,bbp027|bbp_027,-,-,-,RNA polymerase sigma factor RpoH,protein-coding,-,-,-,RNA polymerase sigma factor RpoH,20201110,-
224915,56470572,glmS,BBP_RS00140,bbp028|bbp_028,-,-,-,glutamine--fructose-6-phosphate transaminase (isomerizing),protein-coding,-,-,-,glutamine--fructose-6-phosphate transaminase (isomerizing),20201110,-
224915,56470573,glmU,BBP_RS00145,bbp029|bbp_029,-,-,-,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,protein-coding,-,-,-,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,20200829,-
224915,56470574,BBP_RS00150,BBP_RS00150,bbp030|bbp_030,-,-,-,Cof-type HAD-IIB family hydrolase,protein-coding,-,-,-,Cof-type HAD-IIB family hydrolase,20201110,-
224915,56470575,metE,BBP_RS00155,bbp031|bbp_031,-,-,-,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,protein-coding,-,-,-,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,20210424,-
224915,56470576,purH,BBP_RS00160,bbp032|bbp_032,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,protein-coding,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,20210417,-
224915,56470577,BBP_RS00165,BBP_RS00165,bbp033|bbp_033,-,-,-,HU family DNA-binding protein,protein-coding,-,-,-,HU family DNA-binding protein,20201110,-
224915,56470578,rpoC,BBP_RS00175,bbp034|bbp_034,-,-,-,DNA-directed RNA polymerase subunit beta',protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta',20200829,-
224915,56470579,rpoB,BBP_RS00180,bbp035|bbp_035,-,-,-,DNA-directed RNA polymerase subunit beta,protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta,20201110,-
224915,56470580,rplL,BBP_RS00185,bbp036|bbp_036,-,-,-,50S ribosomal protein L7/L12,protein-coding,-,-,-,50S ribosomal protein L7/L12,20200829,-
224915,56470581,BBP_RS00190,BBP_RS00190,bbp037|bbp_037,-,-,-,50S ribosomal protein L10,protein-coding,-,-,-,50S ribosomal protein L10,20201110,-
224915,56470582,rplA,BBP_RS00195,bbp038|bbp_038,-,-,-,50S ribosomal protein L1,protein-coding,-,-,-,50S ribosomal protein L1,20200829,-
224915,56470583,rplK,BBP_RS00200,bbp039|bbp_039,-,-,-,50S ribosomal protein L11,protein-coding,-,-,-,50S ribosomal protein L11,20201110,-
224915,56470584,nusG,BBP_RS00205,bbp040|bbp_040,-,-,-,transcription termination/antitermination protein NusG,protein-coding,-,-,-,transcription termination/antitermination protein NusG,20200829,-
224915,56470585,secE,BBP_RS00210,bbp041|bbp_041,-,-,-,preprotein translocase subunit SecE,protein-coding,-,-,-,preprotein translocase subunit SecE,20200829,-
224915,56470586,BBP_RS00215,BBP_RS00215,bbp042|bbp_042,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470587,BBP_RS00220,BBP_RS00220,bbp043|bbp_043,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470588,BBP_RS00225,BBP_RS00225,bbp044|bbp_044,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470589,BBP_RS00230,BBP_RS00230,bbp045|bbp_045,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470590,murB,BBP_RS00235,bbp046|bbp_046,-,-,-,UDP-N-acetylmuramate dehydrogenase,protein-coding,-,-,-,UDP-N-acetylmuramate dehydrogenase,20201003,-
224915,56470591,metF,BBP_RS00240,bbp047|bbp_047,-,-,-,methylenetetrahydrofolate reductase,protein-coding,-,-,-,methylenetetrahydrofolate reductase,20201110,-
224915,56470592,BBP_RS00245,BBP_RS00245,bbp048|bbp_048,-,-,-,argininosuccinate synthase,protein-coding,-,-,-,argininosuccinate synthase,20200829,-
224915,56470593,argH,BBP_RS00250,bbp049|bbp_049,-,-,-,argininosuccinate lyase,protein-coding,-,-,-,argininosuccinate lyase,20201110,-
224915,56470594,BBP_RS00255,BBP_RS00255,bbp050|bbp_050,-,-,-,rhodanese-like domain-containing protein,protein-coding,-,-,-,rhodanese-like domain-containing protein,20200829,-
224915,56470595,BBP_RS00260,BBP_RS00260,bbp051|bbp_051,-,-,-,serine acetyltransferase,protein-coding,-,-,-,serine acetyltransferase,20210424,-
224915,56470596,rpoD,BBP_RS00265,bbp052|bbp_052,-,-,-,RNA polymerase sigma factor RpoD,protein-coding,-,-,-,RNA polymerase sigma factor RpoD,20201110,-
224915,56470597,BBP_RS00270,BBP_RS00270,bbp053|bbp_053,-,-,-,DNA primase,protein-coding,-,-,-,DNA primase,20201110,-
224915,56470598,rpsU,BBP_RS00275,bbp054|bbp_054,-,-,-,30S ribosomal protein S21,protein-coding,-,-,-,30S ribosomal protein S21,20200829,-
224915,56470599,tsaD,BBP_RS00280,bbp055|bbp_055,-,-,-,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,protein-coding,-,-,-,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,20201110,-
224915,56470600,ribB,BBP_RS00285,bbp056|bbp_056,-,-,-,"3,4-dihydroxy-2-butanone-4-phosphate synthase",protein-coding,-,-,-,"3,4-dihydroxy-2-butanone-4-phosphate synthase",20201110,-
224915,56470601,BBP_RS00290,BBP_RS00290,bbp057|bbp_057,-,-,-,tRNA CCA-pyrophosphorylase,protein-coding,-,-,-,tRNA CCA-pyrophosphorylase,20201110,-
224915,56470602,BBP_RS00295,BBP_RS00295,bbp058|bbp_058,-,-,-,undecaprenyl-diphosphate phosphatase,protein-coding,-,-,-,undecaprenyl-diphosphate phosphatase,20210529,-
224915,56470603,crr,BBP_RS00300,bbp059|bbp_059,-,-,-,PTS glucose transporter subunit IIA,protein-coding,-,-,-,PTS glucose transporter subunit IIA,20200829,-
224915,56470604,ptsI,BBP_RS00305,bbp060|bbp_060,-,-,-,phosphoenolpyruvate-protein phosphotransferase PtsI,protein-coding,-,-,-,phosphoenolpyruvate-protein phosphotransferase PtsI,20201110,-
224915,56470605,BBP_RS00310,BBP_RS00310,bbp061|bbp_061,-,-,-,HPr family phosphocarrier protein,protein-coding,-,-,-,HPr family phosphocarrier protein,20200829,-
224915,56470606,ligA,BBP_RS00315,bbp062|bbp_062,-,-,-,NAD-dependent DNA ligase LigA,protein-coding,-,-,-,NAD-dependent DNA ligase LigA,20201110,-
224915,56470607,BBP_RS00320,BBP_RS00320,bbp063|bbp_063,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470608,BBP_RS00325,BBP_RS00325,bbp064|bbp_064,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470609,gltX,BBP_RS00330,bbp065|bbp_065,-,-,-,glutamate--tRNA ligase,protein-coding,-,-,-,glutamate--tRNA ligase,20200829,-
224915,56470610,BBP_RS00335,BBP_RS00335,bbp066|bbp_066,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470611,fliE,BBP_RS00340,bbp067|bbp_067,-,-,-,flagellar hook-basal body complex protein FliE,protein-coding,-,-,-,flagellar hook-basal body complex protein FliE,20201110,-
224915,56470612,fliF,BBP_RS00345,bbp068|bbp_068,-,-,-,flagellar M-ring protein FliF,protein-coding,-,-,-,flagellar M-ring protein FliF,20210417,-
224915,56470613,BBP_RS00350,BBP_RS00350,bbp069|bbp_069,-,-,-,flagellar motor switch protein FliG,protein-coding,-,-,-,flagellar motor switch protein FliG,20200829,-
224915,56470614,BBP_RS00355,BBP_RS00355,bbp070|bbp_070,-,-,-,flagellar assembly protein FliH,protein-coding,-,-,-,flagellar assembly protein FliH,20201110,-
224915,56470615,BBP_RS00360,BBP_RS00360,bbp071|bbp_071,-,-,-,FliI/YscN family ATPase,protein-coding,-,-,-,FliI/YscN family ATPase,20201110,-
224915,56470616,BBP_RS00365,BBP_RS00365,bbp072|bbp_072,-,-,-,flagellar FliJ protein,protein-coding,-,-,-,flagellar FliJ protein,20201110,-
224915,56470617,BBP_RS00370,BBP_RS00370,bbp073|bbp_073,-,-,-,flagellar hook-length control protein FliK,protein-coding,-,-,-,flagellar hook-length control protein FliK,20210417,-
224915,56470618,BBP_RS00375,BBP_RS00375,bbp074|bbp_074,-,-,-,FliM/FliN family flagellar motor switch protein,protein-coding,-,-,-,FliM/FliN family flagellar motor switch protein,20201110,-
224915,56470619,fliN,BBP_RS00380,bbp075|bbp_075,-,-,-,flagellar motor switch protein FliN,protein-coding,-,-,-,flagellar motor switch protein FliN,20210424,-
224915,56470620,fliP,BBP_RS00385,bbp076|bbp_076,-,-,-,flagellar type III secretion system pore protein FliP,protein-coding,-,-,-,flagellar type III secretion system pore protein FliP,20200829,-
224915,56470621,fliQ,BBP_RS00390,bbp077|bbp_077,-,-,-,flagellar biosynthesis protein FliQ,protein-coding,-,-,-,flagellar biosynthesis protein FliQ,20201110,-
224915,56470622,fliR,BBP_RS00395,bbp078|bbp_078,-,-,-,flagellar biosynthetic protein FliR,protein-coding,-,-,-,flagellar biosynthetic protein FliR,20200829,-
224915,56470623,rpmG,BBP_RS00400,bbp079|bbp_079,-,-,-,50S ribosomal protein L33,protein-coding,-,-,-,50S ribosomal protein L33,20200829,-
224915,56470624,rpmB,BBP_RS00405,bbp080|bbp_080,-,-,-,50S ribosomal protein L28,protein-coding,-,-,-,50S ribosomal protein L28,20200829,-
224915,56470625,BBP_RS00410,BBP_RS00410,bbp081|bbp_081,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
224915,56470626,BBP_RS00415,BBP_RS00415,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
224915,56470627,ppa,BBP_RS00425,bbp082|bbp_082,-,-,-,inorganic diphosphatase,protein-coding,-,-,-,inorganic diphosphatase,20200829,-
224915,56470628,pmbA,BBP_RS00430,bbp083|bbp_083,-,-,-,metalloprotease PmbA,protein-coding,-,-,-,metalloprotease PmbA,20200829,-
224915,56470629,rsmI,BBP_RS00435,bbp085|bbp_085,-,-,-,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,protein-coding,-,-,-,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,20200829,-
224915,56470630,BBP_RS00440,BBP_RS00440,bbp086|bbp_086,-,-,-,3-oxoacyl-ACP synthase I,protein-coding,-,-,-,3-oxoacyl-ACP synthase I,20201110,-
224915,56470631,tal,BBP_RS00445,bbp087|bbp_087,-,-,-,transaldolase,protein-coding,-,-,-,transaldolase,20200829,-
224915,56470632,tkt,BBP_RS00450,bbp088|bbp_088,-,-,-,transketolase,protein-coding,-,-,-,transketolase,20200829,-
224915,56470633,dapE,BBP_RS00455,bbp089|bbp_089,-,-,-,succinyl-diaminopimelate desuccinylase,protein-coding,-,-,-,succinyl-diaminopimelate desuccinylase,20200829,-
224915,56470634,dapA,BBP_RS00460,bbp090|bbp_090,-,-,-,4-hydroxy-tetrahydrodipicolinate synthase,protein-coding,-,-,-,4-hydroxy-tetrahydrodipicolinate synthase,20200829,-
224915,56470635,aroC,BBP_RS00465,bbp091|bbp_091,-,-,-,chorismate synthase,protein-coding,-,-,-,chorismate synthase,20200829,-
224915,56470636,smrB,BBP_RS00470,bbp092|bbp_092,-,-,-,endonuclease SmrB,protein-coding,-,-,-,endonuclease SmrB,20200829,-
224915,56470637,hisG,BBP_RS00475,bbp093|bbp_093,-,-,-,ATP phosphoribosyltransferase,protein-coding,-,-,-,ATP phosphoribosyltransferase,20201110,-
224915,56470638,hisD,BBP_RS00480,bbp094|bbp_094,-,-,-,histidinol dehydrogenase,protein-coding,-,-,-,histidinol dehydrogenase,20200829,-
224915,56470639,hisC,BBP_RS00485,bbp095|bbp_095,-,-,-,histidinol-phosphate transaminase,protein-coding,-,-,-,histidinol-phosphate transaminase,20201110,-
224915,56470640,hisB,BBP_RS00490,bbp096|bbp_096,-,-,-,bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB,protein-coding,-,-,-,bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB,20200829,-
224915,56470641,hisH,BBP_RS00495,bbp097|bbp_097,-,-,-,imidazole glycerol phosphate synthase subunit HisH,protein-coding,-,-,-,imidazole glycerol phosphate synthase subunit HisH,20201110,-
224915,56470642,hisA,BBP_RS00500,bbp098|bbp_098,-,-,-,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,protein-coding,-,-,-,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,20200829,-
224915,56470643,hisF,BBP_RS00505,bbp099|bbp_099,-,-,-,imidazole glycerol phosphate synthase subunit HisF,protein-coding,-,-,-,imidazole glycerol phosphate synthase subunit HisF,20200829,-
224915,56470644,BBP_RS00510,BBP_RS00510,bbp100|bbp_100,-,-,-,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,protein-coding,-,-,-,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,20200829,-
224915,56470645,gndA,BBP_RS00515,bbp101|bbp_101,-,-,-,NADP-dependent phosphogluconate dehydrogenase,protein-coding,-,-,-,NADP-dependent phosphogluconate dehydrogenase,20200829,-
224915,56470646,dcd,BBP_RS00520,bbp102|bbp_102,-,-,-,dCTP deaminase,protein-coding,-,-,-,dCTP deaminase,20201110,-
224915,56470647,BBP_RS00525,BBP_RS00525,bbp103|bbp_103,-,-,-,methionine--tRNA ligase,protein-coding,-,-,-,methionine--tRNA ligase,20200829,-
224915,56470648,tilS,BBP_RS00530,bbp104|bbp_104,-,-,-,tRNA lysidine(34) synthetase TilS,protein-coding,-,-,-,tRNA lysidine(34) synthetase TilS,20200829,-
224915,56470649,BBP_RS00535,BBP_RS00535,bbp105|bbp_105,-,-,-,tRNA,tRNA,-,-,-,-,20201110,-
224915,56470650,BBP_RS00540,BBP_RS00540,bbp106|bbp_106,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20200829,-
224915,56470651,BBP_RS00545,BBP_RS00545,bbp107|bbp_107,-,-,-,riboflavin synthase subunit alpha,protein-coding,-,-,-,riboflavin synthase subunit alpha,20200829,-
224915,56470652,rsxA,BBP_RS00550,bbp108|bbp_108,-,-,-,electron transport complex subunit RsxA,protein-coding,-,-,-,electron transport complex subunit RsxA,20200829,-
224915,56470653,BBP_RS00555,BBP_RS00555,bbp109|bbp_109,-,-,-,RnfABCDGE type electron transport complex subunit B,protein-coding,-,-,-,RnfABCDGE type electron transport complex subunit B,20200829,-
224915,56470654,rsxC,BBP_RS00560,bbp110|bbp_110,-,-,-,electron transport complex subunit RsxC,protein-coding,-,-,-,electron transport complex subunit RsxC,20210529,-
224915,56470655,BBP_RS00565,BBP_RS00565,bbp111|bbp_111,-,-,-,RnfABCDGE type electron transport complex subunit D,protein-coding,-,-,-,RnfABCDGE type electron transport complex subunit D,20201110,-
224915,56470656,rsxG,BBP_RS00570,bbp112|bbp_112,-,-,-,electron transport complex subunit RsxG,protein-coding,-,-,-,electron transport complex subunit RsxG,20210417,-
224915,56470657,BBP_RS00575,BBP_RS00575,bbp113|bbp_113,-,-,-,electron transport complex subunit E,protein-coding,-,-,-,electron transport complex subunit E,20201110,-
224915,56470658,nth,BBP_RS00580,bbp114|bbp_114,-,-,-,endonuclease III,protein-coding,-,-,-,endonuclease III,20210424,-
224915,56470659,tyrS,BBP_RS00585,bbp115|bbp_115,-,-,-,tyrosine--tRNA ligase,protein-coding,-,-,-,tyrosine--tRNA ligase,20201110,-
224915,56470660,BBP_RS00590,BBP_RS00590,bbp116|bbp_116,-,-,-,iron-sulfur cluster assembly accessory protein,protein-coding,-,-,-,iron-sulfur cluster assembly accessory protein,20200829,-
224915,56470661,ydiK,BBP_RS00595,bbp117|bbp_117,-,-,-,AI-2E family transporter YdiK,protein-coding,-,-,-,AI-2E family transporter YdiK,20200829,-
224915,56470662,BBP_RS00605,BBP_RS00605,bbp118|bbp_118,-,-,-,3-deoxy-7-phosphoheptulonate synthase,protein-coding,-,-,-,3-deoxy-7-phosphoheptulonate synthase,20201110,-
224915,56470663,thrS,BBP_RS00610,bbp119|bbp_119,-,-,-,threonine--tRNA ligase,protein-coding,-,-,-,threonine--tRNA ligase,20201110,-
224915,56470664,infC,BBP_RS00615,bbp120|bbp_120,-,-,-,translation initiation factor IF-3,protein-coding,-,-,-,translation initiation factor IF-3,20201110,-
224915,56470665,rpmI,BBP_RS00620,bbp121|bbp_121,-,-,-,50S ribosomal protein L35,protein-coding,-,-,-,50S ribosomal protein L35,20200829,-
224915,56470666,rplT,BBP_RS00625,bbp122|bbp_122,-,-,-,50S ribosomal protein L20,protein-coding,-,-,-,50S ribosomal protein L20,20201110,-
224915,56470667,pheS,BBP_RS00630,bbp123|bbp_123,-,-,-,phenylalanine--tRNA ligase subunit alpha,protein-coding,-,-,-,phenylalanine--tRNA ligase subunit alpha,20201110,-
224915,56470668,pheT,BBP_RS00635,bbp124|bbp_124,-,-,-,phenylalanine--tRNA ligase subunit beta,protein-coding,-,-,-,phenylalanine--tRNA ligase subunit beta,20200829,-
224915,56470669,yajC,BBP_RS00640,bbp125|bbp_125,-,-,-,preprotein translocase subunit YajC,protein-coding,-,-,-,preprotein translocase subunit YajC,20201110,-
224915,56470670,BBP_RS00645,BBP_RS00645,bbp126|bbp_126,-,-,-,glycine--tRNA ligase subunit beta,protein-coding,-,-,-,glycine--tRNA ligase subunit beta,20200829,-
224915,56470671,BBP_RS00650,BBP_RS00650,bbp127|bbp_127,-,-,-,glycine--tRNA ligase subunit alpha,protein-coding,-,-,-,glycine--tRNA ligase subunit alpha,20201110,-
224915,56470672,nfo,BBP_RS00655,bbp128|bbp_128,-,-,-,deoxyribonuclease IV,protein-coding,-,-,-,deoxyribonuclease IV,20200829,-
224915,56470673,rplY,BBP_RS00660,bbp129|bbp_129,-,-,-,50S ribosomal protein L25,protein-coding,-,-,-,50S ribosomal protein L25,20200829,-
224915,56470674,BBP_RS00665,BBP_RS00665,bbp130|bbp_130,-,-,-,DedA family protein,protein-coding,-,-,-,DedA family protein,20201110,-
224915,56470675,rsmA,BBP_RS00670,bbp131|bbp_131,-,-,-,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,protein-coding,-,-,-,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,20201110,-
224915,56470676,BBP_RS00675,BBP_RS00675,bbp132|bbp_132,-,-,-,symmetrical bis(5'-nucleosyl)-tetraphosphatase,protein-coding,-,-,-,symmetrical bis(5'-nucleosyl)-tetraphosphatase,20200829,-
224915,56470677,folA,BBP_RS00680,bbp133|bbp_133,-,-,-,type 3 dihydrofolate reductase,protein-coding,-,-,-,type 3 dihydrofolate reductase,20200829,-
224915,56470678,carB,BBP_RS00685,bbp134|bbp_134,-,-,-,carbamoyl-phosphate synthase large subunit,protein-coding,-,-,-,carbamoyl-phosphate synthase large subunit,20200829,-
224915,56470679,carA,BBP_RS00690,bbp135|bbp_135,-,-,-,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit,protein-coding,-,-,-,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit,20210424,-
224915,56470680,BBP_RS00695,BBP_RS00695,bbp136|bbp_136,-,-,-,4-hydroxy-tetrahydrodipicolinate reductase,protein-coding,-,-,-,4-hydroxy-tetrahydrodipicolinate reductase,20200829,-
224915,56470681,BBP_RS00700,BBP_RS00700,bbp137|bbp_137,-,-,-,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,protein-coding,-,-,-,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,20201110,-
224915,56470682,lspA,BBP_RS00705,bbp138|bbp_138,-,-,-,signal peptidase II,protein-coding,-,-,-,signal peptidase II,20201110,-
224915,56470683,ileS,BBP_RS00710,bbp139|bbp_139,-,-,-,isoleucine--tRNA ligase,protein-coding,-,-,-,isoleucine--tRNA ligase,20201110,-
224915,56470684,rpsT,BBP_RS00715,bbp140|bbp_140,-,-,-,30S ribosomal protein S20,protein-coding,-,-,-,30S ribosomal protein S20,20201110,-
224915,56470685,dnaJ,BBP_RS00720,bbp141|bbp_141,-,-,-,molecular chaperone DnaJ,protein-coding,-,-,-,molecular chaperone DnaJ,20200829,-
224915,56470686,dnaK,BBP_RS00725,bbp142|bbp_142,-,-,-,molecular chaperone DnaK,protein-coding,-,-,-,molecular chaperone DnaK,20200829,-
224915,56470687,ndhC,BBP_RS00730,bbp143|bbp_143,-,-,-,NADH-quinone oxidoreductase subunit A,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit A,20201110,-
224915,56470688,BBP_RS00735,BBP_RS00735,bbp144|bbp_144,-,-,-,NADH-quinone oxidoreductase subunit B,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit B,20201110,-
224915,56470689,nuoC,BBP_RS00740,bbp145|bbp_145,-,-,-,NADH-quinone oxidoreductase subunit C/D,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit C/D,20201110,-
224915,56470690,nuoE,BBP_RS00745,bbp146|bbp_146,-,-,-,NADH-quinone oxidoreductase subunit NuoE,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit NuoE,20200829,-
224915,56470691,nuoF,BBP_RS00750,bbp147|bbp_147,-,-,-,NADH-quinone oxidoreductase subunit NuoF,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit NuoF,20200829,-
224915,56470692,nuoG,BBP_RS00755,bbp148|bbp_148,-,-,-,NADH-quinone oxidoreductase subunit NuoG,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit NuoG,20201110,-
224915,56470693,nuoH,BBP_RS00760,bbp149|bbp_149,-,-,-,NADH-quinone oxidoreductase subunit NuoH,protein-coding,-,-,-,NADH-quinone oxidoreductase subunit NuoH,20200829,-
