#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
60847,10019791,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20180730,-
60847,44077802,G3I44_RS00335,G3I44_RS00335,G3I44_00335,-,-,-,ATP-dependent DNA helicase,protein-coding,-,-,-,ATP-dependent DNA helicase,20210219,-
60847,44077803,G3I44_RS00340,G3I44_RS00340,G3I44_00340,-,-,-,UPF0175 family protein,protein-coding,-,-,-,UPF0175 family protein,20210303,-
60847,44077804,G3I44_RS00345,G3I44_RS00345,G3I44_00345,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077805,G3I44_RS00350,G3I44_RS00350,G3I44_00350,-,-,-,phosphoribosyltransferase,protein-coding,-,-,-,phosphoribosyltransferase,20210303,-
60847,44077806,htpX,G3I44_RS00355,G3I44_00355,-,-,-,zinc metalloprotease HtpX,protein-coding,-,-,-,zinc metalloprotease HtpX,20210219,-
60847,44077807,G3I44_RS00360,G3I44_RS00360,G3I44_00360,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077808,G3I44_RS00365,G3I44_RS00365,G3I44_00365,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077809,radA,G3I44_RS00370,G3I44_00370,-,-,-,DNA repair and recombination protein RadA,protein-coding,-,-,-,DNA repair and recombination protein RadA,20210219,-
60847,44077810,G3I44_RS00375,G3I44_RS00375,G3I44_00375,-,-,-,SUF system NifU family Fe-S cluster assembly protein,protein-coding,-,-,-,SUF system NifU family Fe-S cluster assembly protein,20210219,-
60847,44077811,G3I44_RS00380,G3I44_RS00380,G3I44_00380,-,-,-,SufS family cysteine desulfurase,protein-coding,-,-,-,SufS family cysteine desulfurase,20210303,-
60847,44077812,G3I44_RS00385,G3I44_RS00385,G3I44_00385,-,-,-,DUF424 family protein,protein-coding,-,-,-,DUF424 family protein,20210219,-
60847,44077813,G3I44_RS00390,G3I44_RS00390,G3I44_00390,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210303,-
60847,44077814,G3I44_RS00395,G3I44_RS00395,G3I44_00395,-,-,-,pseudo,pseudo,-,-,-,-,20210219,-
60847,44077815,thpR,G3I44_RS00400,G3I44_00400,-,-,-,"RNA 2',3'-cyclic phosphodiesterase",protein-coding,-,-,-,"RNA 2',3'-cyclic phosphodiesterase",20210219,-
60847,44077816,G3I44_RS00405,G3I44_RS00405,G3I44_00405,-,-,-,EamA family transporter,protein-coding,-,-,-,EamA family transporter,20210303,-
60847,44077817,G3I44_RS00410,G3I44_RS00410,G3I44_00410,-,-,-,50S ribosomal protein L39e,protein-coding,-,-,-,50S ribosomal protein L39e,20210303,-
60847,44077818,G3I44_RS00415,G3I44_RS00415,G3I44_00415,-,-,-,50S ribosomal protein L31e,protein-coding,-,-,-,50S ribosomal protein L31e,20210219,-
60847,44077819,G3I44_RS00420,G3I44_RS00420,G3I44_00420,-,-,-,translation initiation factor IF-6,protein-coding,-,-,-,translation initiation factor IF-6,20210303,-
60847,44077820,G3I44_RS00425,G3I44_RS00425,G3I44_00425,-,-,-,50S ribosomal protein L18a,protein-coding,-,-,-,50S ribosomal protein L18a,20210219,-
60847,44077821,pfdA,G3I44_RS00430,G3I44_00430,-,-,-,prefoldin subunit alpha,protein-coding,-,-,-,prefoldin subunit alpha,20210320,-
60847,44077822,ftsY,G3I44_RS00435,G3I44_00435,-,-,-,signal recognition particle-docking protein FtsY,protein-coding,-,-,-,signal recognition particle-docking protein FtsY,20210219,-
60847,44077823,G3I44_RS00440,G3I44_RS00440,G3I44_00440,-,-,-,LysE family transporter,protein-coding,-,-,-,LysE family transporter,20210303,-
60847,44077824,G3I44_RS00445,G3I44_RS00445,G3I44_00445,-,-,-,D-2-hydroxyacid dehydrogenase,protein-coding,-,-,-,D-2-hydroxyacid dehydrogenase,20210219,-
60847,44077825,ffh,G3I44_RS00450,G3I44_00450,-,-,-,signal recognition particle protein,protein-coding,-,-,-,signal recognition particle protein,20210219,-
60847,44077826,G3I44_RS00455,G3I44_RS00455,G3I44_00455,-,-,-,magnesium transporter,protein-coding,-,-,-,magnesium transporter,20210219,-
60847,44077827,G3I44_RS00460,G3I44_RS00460,G3I44_00460,-,-,-,magnesium transporter,protein-coding,-,-,-,magnesium transporter,20210219,-
60847,44077828,G3I44_RS00465,G3I44_RS00465,G3I44_00465,-,-,-,nucleoside recognition protein,protein-coding,-,-,-,nucleoside recognition protein,20210219,-
60847,44077829,G3I44_RS00470,G3I44_RS00470,G3I44_00470,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077830,fliE,G3I44_RS00475,G3I44_00475,-,-,-,flagellar hook-basal body complex protein FliE,protein-coding,-,-,-,flagellar hook-basal body complex protein FliE,20210320,-
60847,44077831,G3I44_RS00480,G3I44_RS00480,G3I44_00480,-,-,-,YccF domain-containing protein,protein-coding,-,-,-,YccF domain-containing protein,20210219,-
60847,44077832,G3I44_RS00485,G3I44_RS00485,G3I44_00485,-,-,-,tRNA,tRNA,-,-,-,-,20210219,-
60847,44077833,G3I44_RS00490,G3I44_RS00490,G3I44_00490,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44077834,G3I44_RS00495,G3I44_RS00495,G3I44_00495,-,-,-,thermosome subunit,protein-coding,-,-,-,thermosome subunit,20210320,-
60847,44077835,G3I44_RS00500,G3I44_RS00500,G3I44_00500,-,-,-,pseudo,pseudo,-,-,-,-,20210219,-
60847,44077836,G3I44_RS00505,G3I44_RS00505,G3I44_00505,-,-,-,RNA-processing protein,protein-coding,-,-,-,RNA-processing protein,20210219,-
60847,44077837,G3I44_RS00510,G3I44_RS00510,G3I44_00510,-,-,-,serine protein kinase RIO,protein-coding,-,-,-,serine protein kinase RIO,20210303,-
60847,44077838,eif1A,G3I44_RS00515,G3I44_00515,-,-,-,translation initiation factor eIF-1A,protein-coding,-,-,-,translation initiation factor eIF-1A,20210303,-
60847,44077839,G3I44_RS00520,G3I44_RS00520,G3I44_00520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077840,G3I44_RS00525,G3I44_RS00525,G3I44_00525,-,-,-,tyrosine--tRNA ligase,protein-coding,-,-,-,tyrosine--tRNA ligase,20210219,-
60847,44077841,G3I44_RS00530,G3I44_RS00530,G3I44_00530,-,-,-,HIT domain-containing protein,protein-coding,-,-,-,HIT domain-containing protein,20210303,-
60847,44077842,G3I44_RS00535,G3I44_RS00535,G3I44_00535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077843,G3I44_RS00540,G3I44_RS00540,G3I44_00540,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077844,G3I44_RS00545,G3I44_RS00545,G3I44_00545,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210219,-
60847,44077845,G3I44_RS00550,G3I44_RS00550,G3I44_00550,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210219,-
60847,44077846,G3I44_RS00555,G3I44_RS00555,G3I44_00555,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077847,G3I44_RS00560,G3I44_RS00560,G3I44_00560,-,-,-,transcription initiation factor IIB family protein,protein-coding,-,-,-,transcription initiation factor IIB family protein,20210303,-
60847,44077848,G3I44_RS00565,G3I44_RS00565,G3I44_00565,-,-,-,chromosome partitioning protein ParA,protein-coding,-,-,-,chromosome partitioning protein ParA,20210219,-
60847,44077849,G3I44_RS00570,G3I44_RS00570,G3I44_00570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077850,G3I44_RS00575,G3I44_RS00575,G3I44_00575,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077851,G3I44_RS00580,G3I44_RS00580,G3I44_00580,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077852,G3I44_RS00585,G3I44_RS00585,G3I44_00585,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077853,G3I44_RS00590,G3I44_RS00590,G3I44_00590,-,-,-,ATPase,protein-coding,-,-,-,ATPase,20210303,-
60847,44077854,G3I44_RS00595,G3I44_RS00595,G3I44_00595,-,-,-,conditioned medium-induced protein 4,protein-coding,-,-,-,conditioned medium-induced protein 4,20210303,-
60847,44077855,G3I44_RS00600,G3I44_RS00600,G3I44_00600,-,-,-,biotin transporter BioY,protein-coding,-,-,-,biotin transporter BioY,20210219,-
60847,44077856,G3I44_RS00605,G3I44_RS00605,G3I44_00605,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210303,-
60847,44077857,G3I44_RS00610,G3I44_RS00610,G3I44_00610,-,-,-,energy-coupling factor transporter transmembrane protein EcfT,protein-coding,-,-,-,energy-coupling factor transporter transmembrane protein EcfT,20210219,-
60847,44077858,G3I44_RS00615,G3I44_RS00615,G3I44_00615,-,-,-,4Fe-4S dicluster domain-containing protein,protein-coding,-,-,-,4Fe-4S dicluster domain-containing protein,20210303,-
60847,44077859,G3I44_RS00620,G3I44_RS00620,G3I44_00620,-,-,-,rubrerythrin,protein-coding,-,-,-,rubrerythrin,20210303,-
60847,44077860,G3I44_RS00625,G3I44_RS00625,G3I44_00625,-,-,-,ferredoxin family protein,protein-coding,-,-,-,ferredoxin family protein,20210303,-
60847,44077861,G3I44_RS00630,G3I44_RS00630,G3I44_00630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077862,G3I44_RS00635,G3I44_RS00635,G3I44_00635,-,-,-,homoserine O-succinyltransferase,protein-coding,-,-,-,homoserine O-succinyltransferase,20210219,-
60847,44077863,G3I44_RS00640,G3I44_RS00640,G3I44_00640,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210320,-
60847,44077864,G3I44_RS00645,G3I44_RS00645,G3I44_00645,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077865,G3I44_RS00650,G3I44_RS00650,G3I44_00650,-,-,-,alanine--tRNA ligase,protein-coding,-,-,-,alanine--tRNA ligase,20210303,-
60847,44077866,G3I44_RS00655,G3I44_RS00655,G3I44_00655,-,-,-,tryptophan-rich sensory protein,protein-coding,-,-,-,tryptophan-rich sensory protein,20210219,-
60847,44077867,G3I44_RS00660,G3I44_RS00660,G3I44_00660,-,-,-,GAF domain-containing protein,protein-coding,-,-,-,GAF domain-containing protein,20210303,-
60847,44077868,G3I44_RS00665,G3I44_RS00665,G3I44_00665,-,-,-,replication factor C small subunit,protein-coding,-,-,-,replication factor C small subunit,20210219,-
60847,44077869,G3I44_RS00670,G3I44_RS00670,G3I44_00670,-,-,-,MoaD/ThiS family protein,protein-coding,-,-,-,MoaD/ThiS family protein,20210303,-
60847,44077870,G3I44_RS00675,G3I44_RS00675,G3I44_00675,-,-,-,redoxin domain-containing protein,protein-coding,-,-,-,redoxin domain-containing protein,20210219,-
60847,44077871,G3I44_RS00680,G3I44_RS00680,G3I44_00680,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210320,-
60847,44077872,G3I44_RS00685,G3I44_RS00685,G3I44_00685,-,-,-,phosphoglucomutase/phosphomannomutase family protein,protein-coding,-,-,-,phosphoglucomutase/phosphomannomutase family protein,20210219,-
60847,44077873,G3I44_RS00690,G3I44_RS00690,G3I44_00690,-,-,-,NAD(P)H-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)H-dependent oxidoreductase,20210219,-
60847,44077874,G3I44_RS00695,G3I44_RS00695,G3I44_00695,-,-,-,GIY-YIG nuclease family protein,protein-coding,-,-,-,GIY-YIG nuclease family protein,20210219,-
60847,44077875,surE,G3I44_RS00700,G3I44_00700,-,-,-,5'/3'-nucleotidase SurE,protein-coding,-,-,-,5'/3'-nucleotidase SurE,20210303,-
60847,44077876,larB,G3I44_RS00705,G3I44_00705,-,-,-,nickel pincer cofactor biosynthesis protein LarB,protein-coding,-,-,-,nickel pincer cofactor biosynthesis protein LarB,20210303,-
60847,44077877,G3I44_RS00710,G3I44_RS00710,G3I44_00710,-,-,-,DUF1931 family protein,protein-coding,-,-,-,DUF1931 family protein,20210303,-
60847,44077878,G3I44_RS00715,G3I44_RS00715,G3I44_00715,-,-,-,pseudo,pseudo,-,-,-,-,20210219,-
60847,44077879,rpiA,G3I44_RS00720,G3I44_00720,-,-,-,ribose-5-phosphate isomerase RpiA,protein-coding,-,-,-,ribose-5-phosphate isomerase RpiA,20210219,-
60847,44077880,G3I44_RS00725,G3I44_RS00725,G3I44_00725,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20210303,-
60847,44077881,G3I44_RS00730,G3I44_RS00730,G3I44_00730,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077882,G3I44_RS00735,G3I44_RS00735,G3I44_00735,-,-,-,endonuclease MutS2,protein-coding,-,-,-,endonuclease MutS2,20210303,-
60847,44077883,larE,G3I44_RS00740,G3I44_00740,-,-,-,ATP-dependent sacrificial sulfur transferase LarE,protein-coding,-,-,-,ATP-dependent sacrificial sulfur transferase LarE,20210219,-
60847,44077884,G3I44_RS00745,G3I44_RS00745,G3I44_00745,-,-,-,twin-arginine translocase subunit TatC,protein-coding,-,-,-,twin-arginine translocase subunit TatC,20210219,-
60847,44077885,G3I44_RS00750,G3I44_RS00750,G3I44_00750,-,-,-,twin-arginine translocase subunit TatC,protein-coding,-,-,-,twin-arginine translocase subunit TatC,20210219,-
60847,44077886,G3I44_RS00755,G3I44_RS00755,G3I44_00755,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20210303,-
60847,44077887,G3I44_RS00760,G3I44_RS00760,G3I44_00760,-,-,-,queuosine precursor transporter,protein-coding,-,-,-,queuosine precursor transporter,20210219,-
60847,44077888,G3I44_RS00765,G3I44_RS00765,G3I44_00765,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077889,G3I44_RS00770,G3I44_RS00770,G3I44_00770,-,-,-,TRAM domain-containing protein,protein-coding,-,-,-,TRAM domain-containing protein,20210303,-
60847,44077890,G3I44_RS00775,G3I44_RS00775,G3I44_00775,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077891,G3I44_RS00780,G3I44_RS00780,G3I44_00780,-,-,-,TraB/GumN family protein,protein-coding,-,-,-,TraB/GumN family protein,20210303,-
60847,44077892,G3I44_RS00785,G3I44_RS00785,G3I44_00785,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077893,G3I44_RS00790,G3I44_RS00790,G3I44_00790,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077894,G3I44_RS00795,G3I44_RS00795,G3I44_00795,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077895,G3I44_RS00800,G3I44_RS00800,G3I44_00800,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077896,G3I44_RS00805,G3I44_RS00805,G3I44_00805,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077897,G3I44_RS00810,G3I44_RS00810,G3I44_00810,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44077898,G3I44_RS00815,G3I44_RS00815,G3I44_00815,-,-,-,DNA polymerase sliding clamp,protein-coding,-,-,-,DNA polymerase sliding clamp,20210303,-
60847,44077899,G3I44_RS00820,G3I44_RS00820,G3I44_00820,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077900,G3I44_RS00825,G3I44_RS00825,G3I44_00825,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44077901,G3I44_RS00830,G3I44_RS00830,G3I44_00830,-,-,-,DNA primase large subunit PriL,protein-coding,-,-,-,DNA primase large subunit PriL,20210219,-
60847,44077902,G3I44_RS00835,G3I44_RS00835,G3I44_00835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
