#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1310,23547158,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Streptococcus mutans subsp. sobrinus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20150217,-
1310,57971664,purH,DK182_RS00320,DK181_00320|DK181_RS00320,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,protein-coding,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,20200803,-
1310,57971665,DK182_RS00325,DK182_RS00325,DK181_00325|DK181_RS00325,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20200803,-
1310,57971666,DK182_RS00330,DK182_RS00330,DK181_00330|DK181_RS00330,-,-,-,HXXEE domain-containing protein,protein-coding,-,-,-,HXXEE domain-containing protein,20200803,-
1310,57971667,DK182_RS00335,DK182_RS00335,DK181_00335|DK181_RS00335,-,-,-,LysM peptidoglycan-binding domain-containing protein,protein-coding,-,-,-,LysM peptidoglycan-binding domain-containing protein,20200803,-
1310,57971668,DK182_RS00340,DK182_RS00340,DK181_00340|DK181_RS00340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210217,-
1310,57971669,DK182_RS00345,DK182_RS00345,DK181_00345|DK181_RS00345,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20200803,-
1310,57971670,DK182_RS00350,DK182_RS00350,DK181_00350|DK181_RS00350,-,-,-,AIPR family protein,protein-coding,-,-,-,AIPR family protein,20200803,-
1310,57971671,DK182_RS00355,DK182_RS00355,DK181_00355|DK181_RS00355,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20200803,-
1310,57971672,purD,DK182_RS00360,DK181_00360|DK181_RS00360,-,-,-,phosphoribosylamine--glycine ligase,protein-coding,-,-,-,phosphoribosylamine--glycine ligase,20200803,-
1310,57971673,DK182_RS00365,DK182_RS00365,DK181_00365|DK181_RS00365,-,-,-,DUF523 domain-containing protein,protein-coding,-,-,-,DUF523 domain-containing protein,20200803,-
1310,57971674,DK182_RS00370,DK182_RS00370,DK181_00370|DK181_RS00370,-,-,-,carboxylate--amine ligase,protein-coding,-,-,-,carboxylate--amine ligase,20200803,-
1310,57971675,purE,DK182_RS00375,DK181_00375|DK181_RS00375,-,-,-,5-(carboxyamino)imidazole ribonucleotide mutase,protein-coding,-,-,-,5-(carboxyamino)imidazole ribonucleotide mutase,20200803,-
1310,57971676,purK,DK182_RS00380,DK181_00380|DK181_RS00380,-,-,-,5-(carboxyamino)imidazole ribonucleotide synthase,protein-coding,-,-,-,5-(carboxyamino)imidazole ribonucleotide synthase,20200803,-
1310,57971677,DK182_RS00385,DK182_RS00385,DK181_00385|DK181_RS00385,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200805,-
1310,57971678,DK182_RS00390,DK182_RS00390,DK181_00390|DK181_RS00390,-,-,-,DUF4041 domain-containing protein,protein-coding,-,-,-,DUF4041 domain-containing protein,20200803,-
1310,57971679,purB,DK182_RS00400,DK181_00400|DK181_RS00400,-,-,-,adenylosuccinate lyase,protein-coding,-,-,-,adenylosuccinate lyase,20200803,-
1310,57971680,DK182_RS00405,DK182_RS00405,DK181_00405|DK181_RS00405,-,-,-,NAD-dependent succinate-semialdehyde dehydrogenase,protein-coding,-,-,-,NAD-dependent succinate-semialdehyde dehydrogenase,20200803,-
1310,57971681,DK182_RS00410,DK182_RS00410,DK181_00410|DK181_RS00410,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971682,DK182_RS00415,DK182_RS00415,DK181_00415|DK181_RS00415,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971683,DK182_RS00420,DK182_RS00420,DK181_00420|DK181_RS00420,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971684,rrf,DK182_RS00425,DK181_00425|DK181_RS00425,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971685,DK182_RS00430,DK182_RS00430,DK181_00430|DK181_RS00430,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971686,DK182_RS00435,DK182_RS00435,DK181_00435|DK181_RS00435,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971687,DK182_RS00440,DK182_RS00440,DK181_00440|DK181_RS00440,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971688,DK182_RS00445,DK182_RS00445,DK181_00445|DK181_RS00445,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971689,DK182_RS00450,DK182_RS00450,DK181_00450|DK181_RS00450,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971690,DK182_RS00455,DK182_RS00455,DK181_00455|DK181_RS00455,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971691,DK182_RS00460,DK182_RS00460,DK181_00460|DK181_RS00460,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971692,DK182_RS00465,DK182_RS00465,DK181_00465|DK181_RS00465,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971693,DK182_RS00470,DK182_RS00470,DK181_00470|DK181_RS00470,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971694,DK182_RS00475,DK182_RS00475,DK181_00475|DK181_RS00475,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971695,DK182_RS00480,DK182_RS00480,DK181_00480|DK181_RS00480,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971696,DK182_RS00485,DK182_RS00485,DK181_00485|DK181_RS00485,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971697,DK182_RS00490,DK182_RS00490,DK181_00490|DK181_RS00490,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210217,-
1310,57971698,DK182_RS00495,DK182_RS00495,DK181_00495|DK181_RS00495,-,-,-,IS30 family transposase,protein-coding,-,-,-,IS30 family transposase,20200803,-
1310,57971699,rplM,DK182_RS00500,DK181_00500|DK181_RS00500,-,-,-,50S ribosomal protein L13,protein-coding,-,-,-,50S ribosomal protein L13,20210217,-
1310,57971700,rpsI,DK182_RS00505,DK181_00505|DK181_RS00505,-,-,-,30S ribosomal protein S9,protein-coding,-,-,-,30S ribosomal protein S9,20210217,-
1310,57971701,ruvB,DK182_RS00510,DK181_00510|DK181_RS00510,-,-,-,Holliday junction branch migration DNA helicase RuvB,protein-coding,-,-,-,Holliday junction branch migration DNA helicase RuvB,20200803,-
1310,57971702,DK182_RS00515,DK182_RS00515,DK181_00515|DK181_RS00515,-,-,-,low molecular weight phosphotyrosine protein phosphatase,protein-coding,-,-,-,low molecular weight phosphotyrosine protein phosphatase,20200803,-
1310,57971703,DK182_RS00520,DK182_RS00520,DK181_00520|DK181_RS00520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210217,-
1310,57971704,DK182_RS00525,DK182_RS00525,DK181_00525|DK181_RS00525,-,-,-,acyltransferase,protein-coding,-,-,-,acyltransferase,20200803,-
1310,57971705,DK182_RS00530,DK182_RS00530,DK181_00530|DK181_RS00530,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200801,-
1310,57971706,DK182_RS00535,DK182_RS00535,DK181_00535|DK181_RS00535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200801,-
1310,57971707,DK182_RS00540,DK182_RS00540,DK181_00540|DK181_RS00540,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200801,-
1310,57971708,DK182_RS00545,DK182_RS00545,DK181_00545|DK181_RS00545,-,-,-,threonine synthase,protein-coding,-,-,-,threonine synthase,20210217,-
1310,57971709,DK182_RS00550,DK182_RS00550,DK181_00550|DK181_RS00550,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20200803,-
1310,57971710,DK182_RS00555,DK182_RS00555,DK181_00555|DK181_RS00555,-,-,-,acetoin reductase,protein-coding,-,-,-,acetoin reductase,20210217,-
1310,57971711,DK182_RS00560,DK182_RS00560,DK181_00560|DK181_RS00560,-,-,-,pseudo,pseudo,-,-,-,-,20210217,-
1310,57971712,rpsJ,DK182_RS00565,DK181_00565|DK181_RS00565,-,-,-,30S ribosomal protein S10,protein-coding,-,-,-,30S ribosomal protein S10,20210217,-
1310,57971713,rplC,DK182_RS00570,DK181_00570|DK181_RS00570,-,-,-,50S ribosomal protein L3,protein-coding,-,-,-,50S ribosomal protein L3,20210217,-
1310,57971714,rplD,DK182_RS00575,DK181_00575|DK181_RS00575,-,-,-,50S ribosomal protein L4,protein-coding,-,-,-,50S ribosomal protein L4,20210217,-
1310,57971715,DK182_RS00580,DK182_RS00580,DK181_00580|DK181_RS00580,-,-,-,50S ribosomal protein L23,protein-coding,-,-,-,50S ribosomal protein L23,20210217,-
1310,57971716,rplB,DK182_RS00585,DK181_00585|DK181_RS00585,-,-,-,50S ribosomal protein L2,protein-coding,-,-,-,50S ribosomal protein L2,20210217,-
1310,57971717,rpsS,DK182_RS00590,DK181_00590|DK181_RS00590,-,-,-,30S ribosomal protein S19,protein-coding,-,-,-,30S ribosomal protein S19,20210217,-
1310,57971718,rplV,DK182_RS00595,DK181_00595|DK181_RS00595,-,-,-,50S ribosomal protein L22,protein-coding,-,-,-,50S ribosomal protein L22,20210217,-
1310,57971719,rpsC,DK182_RS00600,DK181_00600|DK181_RS00600,-,-,-,30S ribosomal protein S3,protein-coding,-,-,-,30S ribosomal protein S3,20210217,-
1310,57971720,rplP,DK182_RS00605,DK181_00605|DK181_RS00605,-,-,-,50S ribosomal protein L16,protein-coding,-,-,-,50S ribosomal protein L16,20210217,-
1310,57971721,DK182_RS00610,DK182_RS00610,DK181_00610|DK181_RS00610,-,-,-,50S ribosomal protein L29,protein-coding,-,-,-,50S ribosomal protein L29,20210217,-
1310,57971722,rpsQ,DK182_RS00615,DK181_00615|DK181_RS00615,-,-,-,30S ribosomal protein S17,protein-coding,-,-,-,30S ribosomal protein S17,20210217,-
1310,57971723,rplN,DK182_RS00620,DK181_00620|DK181_RS00620,-,-,-,50S ribosomal protein L14,protein-coding,-,-,-,50S ribosomal protein L14,20210217,-
1310,57971724,rplX,DK182_RS00625,DK181_00625|DK181_RS00625,-,-,-,50S ribosomal protein L24,protein-coding,-,-,-,50S ribosomal protein L24,20200803,-
1310,57971725,rplE,DK182_RS00630,DK181_00630|DK181_RS00630,-,-,-,50S ribosomal protein L5,protein-coding,-,-,-,50S ribosomal protein L5,20210217,-
1310,57971726,DK182_RS00635,DK182_RS00635,DK181_00635|DK181_RS00635,-,-,-,type Z 30S ribosomal protein S14,protein-coding,-,-,-,type Z 30S ribosomal protein S14,20210217,-
1310,57971727,rpsH,DK182_RS00640,DK181_00640|DK181_RS00640,-,-,-,30S ribosomal protein S8,protein-coding,-,-,-,30S ribosomal protein S8,20210217,-
1310,57971728,rplF,DK182_RS00645,DK181_00645|DK181_RS00645,-,-,-,50S ribosomal protein L6,protein-coding,-,-,-,50S ribosomal protein L6,20210217,-
1310,57971729,rplR,DK182_RS00650,DK181_00650|DK181_RS00650,-,-,-,50S ribosomal protein L18,protein-coding,-,-,-,50S ribosomal protein L18,20210217,-
1310,57971730,rpsE,DK182_RS00655,DK181_00655|DK181_RS00655,-,-,-,30S ribosomal protein S5,protein-coding,-,-,-,30S ribosomal protein S5,20210217,-
1310,57971731,rpmD,DK182_RS00660,DK181_00660|DK181_RS00660,-,-,-,50S ribosomal protein L30,protein-coding,-,-,-,50S ribosomal protein L30,20210217,-
1310,57971732,rplO,DK182_RS00665,DK181_00665|DK181_RS00665,-,-,-,50S ribosomal protein L15,protein-coding,-,-,-,50S ribosomal protein L15,20210217,-
1310,57971733,secY,DK182_RS00670,DK181_00670|DK181_RS00670,-,-,-,preprotein translocase subunit SecY,protein-coding,-,-,-,preprotein translocase subunit SecY,20210217,-
1310,57971734,DK182_RS00675,DK182_RS00675,DK181_00675|DK181_RS00675,-,-,-,adenylate kinase,protein-coding,-,-,-,adenylate kinase,20210217,-
1310,57971735,infA,DK182_RS00680,DK181_00680|DK181_RS00680,-,-,-,translation initiation factor IF-1,protein-coding,-,-,-,translation initiation factor IF-1,20210217,-
1310,57971736,rpmJ,DK182_RS00685,DK181_00685|DK181_RS00685,-,-,-,50S ribosomal protein L36,protein-coding,-,-,-,50S ribosomal protein L36,20210217,-
1310,57971737,rpsM,DK182_RS00690,DK181_00690|DK181_RS00690,-,-,-,30S ribosomal protein S13,protein-coding,-,-,-,30S ribosomal protein S13,20210217,-
1310,57971738,rpsK,DK182_RS00695,DK181_00695|DK181_RS00695,-,-,-,30S ribosomal protein S11,protein-coding,-,-,-,30S ribosomal protein S11,20210217,-
1310,57971739,DK182_RS00700,DK182_RS00700,DK181_00700|DK181_RS00700,-,-,-,DNA-directed RNA polymerase subunit alpha,protein-coding,-,-,-,DNA-directed RNA polymerase subunit alpha,20210217,-
1310,57971740,rplQ,DK182_RS00705,DK181_00705|DK181_RS00705,-,-,-,50S ribosomal protein L17,protein-coding,-,-,-,50S ribosomal protein L17,20210217,-
1310,57971741,DK182_RS00710,DK182_RS00710,DK181_00710|DK181_RS00710,-,-,-,16S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971742,DK182_RS00715,DK182_RS00715,DK181_00715|DK181_RS00715,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971743,DK182_RS00720,DK182_RS00720,DK181_00720|DK181_RS00720,-,-,-,23S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971744,rrf,DK182_RS00725,DK181_00725|DK181_RS00725,-,-,-,5S ribosomal RNA,rRNA,-,-,-,-,20210217,-
1310,57971745,DK182_RS00730,DK182_RS00730,DK181_00730|DK181_RS00730,-,-,-,tRNA,tRNA,-,-,-,-,20210217,-
1310,57971746,DK182_RS00735,DK182_RS00735,DK181_00735|DK181_RS00735,-,-,-,zinc-dependent MarR family transcriptional regulator,protein-coding,-,-,-,zinc-dependent MarR family transcriptional regulator,20210217,-
1310,57971747,DK182_RS00740,DK182_RS00740,DK181_00740|DK181_RS00740,-,-,-,metal ABC transporter ATP-binding protein,protein-coding,-,-,-,metal ABC transporter ATP-binding protein,20210217,-
1310,57971748,DK182_RS00745,DK182_RS00745,DK181_00745|DK181_RS00745,-,-,-,metal ABC transporter permease,protein-coding,-,-,-,metal ABC transporter permease,20200803,-
1310,57971749,DK182_RS00750,DK182_RS00750,DK181_00750|DK181_RS00750,-,-,-,tyrosine--tRNA ligase,protein-coding,-,-,-,tyrosine--tRNA ligase,20210217,-
1310,57971750,pbp1b,DK182_RS00755,DK181_00755|DK181_RS00755,-,-,-,penicillin-binding protein PBP1B,protein-coding,-,-,-,penicillin-binding protein PBP1B,20210217,-
1310,57971751,DK182_RS00760,DK182_RS00760,DK181_00760|DK181_RS00760,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210217,-
1310,57971752,rpoB,DK182_RS00765,DK181_00765|DK181_RS00765,-,-,-,DNA-directed RNA polymerase subunit beta,protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta,20200803,-
1310,57971753,rpoC,DK182_RS00770,DK181_00770|DK181_RS00770,-,-,-,DNA-directed RNA polymerase subunit beta',protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta',20200803,-
1310,57971754,DK182_RS00775,DK182_RS00775,DK181_00775|DK181_RS00775,-,-,-,peptide ABC transporter substrate-binding protein,protein-coding,-,-,-,peptide ABC transporter substrate-binding protein,20200803,-
1310,57971755,DK182_RS00785,DK182_RS00785,DK181_00785|DK181_RS00785,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20200803,-
1310,57971756,DK182_RS00790,DK182_RS00790,DK181_00790|DK181_RS00790,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20200805,-
1310,57971757,DK182_RS00795,DK182_RS00795,DK181_00795|DK181_RS00795,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210217,-
1310,57971758,DK182_RS00800,DK182_RS00800,DK181_00800|DK181_RS00800,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210217,-
1310,57971759,DK182_RS00805,DK182_RS00805,DK181_00805|DK181_RS00805,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20200803,-
