#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
340,6335485,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Xanthomonas campestris (pv. campestris); Xanthomonas campestris campestris).,other,-,-,-,-,20190727,-
340,35546304,XCCB100_RS16070,XCCB100_RS16070,xcc-b100_rna038|xccb100_rna038,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546604,XCCB100_RS16290,XCCB100_RS16290,xcc-b100_rna041|xccb100_rna041,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546605,XCCB100_RS16295,XCCB100_RS16295,xcc-b100_rna042|xccb100_rna042,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546606,XCCB100_RS16300,XCCB100_RS16300,xcc-b100_rna043|xccb100_rna043,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546688,XCCB100_RS16800,XCCB100_RS16800,xcc-b100_rna049|xccb100_rna049,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546690,XCCB100_RS16810,XCCB100_RS16810,xcc-b100_rna050|xccb100_rna050,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546691,XCCB100_RS16815,XCCB100_RS16815,xcc-b100_rna051|xccb100_rna051,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546692,XCCB100_RS16820,XCCB100_RS16820,xcc-b100_rna052|xccb100_rna052,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546697,XCCB100_RS16845,XCCB100_RS16845,xcc-b100_rna053|xccb100_rna053,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546768,XCCB100_RS09785,XCCB100_RS09785,xcc-b100_rna020|xccb100_rna020,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546770,XCCB100_RS09795,XCCB100_RS09795,xcc-b100_rna021|xccb100_rna021,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546771,XCCB100_RS09800,XCCB100_RS09800,xcc-b100_rna022|xccb100_rna022,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35546883,XCCB100_RS13940,XCCB100_RS13940,xcc-b100_rna036|xccb100_rna036,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547086,XCCB100_RS19000,XCCB100_RS19000,xcc-b100_rna054|xccb100_rna054,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547161,XCCB100_RS19550,XCCB100_RS19550,xcc-b100_rna055|xccb100_rna055,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547162,XCCB100_RS19555,XCCB100_RS19555,xcc-b100_rna056|xccb100_rna056,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547223,XCCB100_RS12190,XCCB100_RS12190,xcc-b100_rna031|xccb100_rna031,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547224,XCCB100_RS12195,XCCB100_RS12195,xcc-b100_rna032|xccb100_rna032,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547229,XCCB100_RS12220,XCCB100_RS12220,xcc-b100_rna033|xccb100_rna033,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547261,XCCB100_RS16245,XCCB100_RS16245,xcc-b100_rna040|xccb100_rna040,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547291,XCCB100_RS19780,XCCB100_RS19780,xcc-b100_rna057|xccb100_rna057,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547309,XCCB100_RS20045,XCCB100_RS20045,xcc-b100_rna058|xccb100_rna058,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547526,XCCB100_RS05655,XCCB100_RS05655,xcc-b100_rna011|xccb100_rna011,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547530,XCCB100_RS16330,XCCB100_RS16330,xcc-b100_rna044|xccb100_rna044,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547531,XCCB100_RS16335,XCCB100_RS16335,xcc-b100_rna045|xccb100_rna045,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547532,XCCB100_RS16340,XCCB100_RS16340,xcc-b100_rna046|xccb100_rna046,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547533,XCCB100_RS16345,XCCB100_RS16345,xcc-b100_rna047|xccb100_rna047,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547534,XCCB100_RS16350,XCCB100_RS16350,xcc-b100_rna048|xccb100_rna048,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547555,XCCB100_RS09805,XCCB100_RS09805,xcc-b100_rna023|xccb100_rna023,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547556,XCCB100_RS09810,XCCB100_RS09810,xcc-b100_rna024|xccb100_rna024,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547722,XCCB100_RS07785,XCCB100_RS07785,xcc-b100_rna012|xccb100_rna012,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547819,XCCB100_RS04950,XCCB100_RS04950,xcc-b100_rna010|xccb100_rna010,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547838,XCCB100_RS12035,XCCB100_RS12035,xcc-b100_rna030|xccb100_rna030,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35547849,XCCB100_RS08310,XCCB100_RS08310,xcc-b100_rna017|xccb100_rna017,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35548013,XCCB100_RS09975,XCCB100_RS09975,xcc-b100_rna025|xccb100_rna025,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35548014,XCCB100_RS09980,XCCB100_RS09980,xcc-b100_rna026|xccb100_rna026,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35548015,XCCB100_RS09985,XCCB100_RS09985,xcc-b100_rna027|xccb100_rna027,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
340,35548039,XCCB100_RS13245,XCCB100_RS13245,xcc-b100_rna035|xccb100_rna035,-,-,-,tRNA,tRNA,-,-,-,-,20180129,-
