#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
246787,30026478,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20201212,-
246787,64327841,I6J67_RS00295,I6J67_RS00295,I6J67_00300,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210424,-
246787,64327842,I6J67_RS00300,I6J67_RS00300,I6J67_00305,-,-,-,sulfatase,protein-coding,-,-,-,sulfatase,20210424,-
246787,64327843,I6J67_RS00305,I6J67_RS00305,I6J67_00310,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210426,-
246787,64327844,I6J67_RS00310,I6J67_RS00310,I6J67_00315,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
246787,64327845,I6J67_RS00315,I6J67_RS00315,I6J67_00320,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327846,I6J67_RS00320,I6J67_RS00320,I6J67_00325,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,protein-coding,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,20210424,-
246787,64327847,I6J67_RS00325,I6J67_RS00325,I6J67_00330,-,-,-,SusC/RagA family TonB-linked outer membrane protein,protein-coding,-,-,-,SusC/RagA family TonB-linked outer membrane protein,20210424,-
246787,64327848,I6J67_RS00330,I6J67_RS00330,I6J67_00335,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
246787,64327849,I6J67_RS00335,I6J67_RS00335,I6J67_00340,-,-,-,glycoside hydrolase family 3 C-terminal domain-containing protein,protein-coding,-,-,-,glycoside hydrolase family 3 C-terminal domain-containing protein,20210426,-
246787,64327850,I6J67_RS00340,I6J67_RS00340,I6J67_00345,-,-,-,GH92 family glycosyl hydrolase,protein-coding,-,-,-,GH92 family glycosyl hydrolase,20210426,-
246787,64327851,I6J67_RS00345,I6J67_RS00345,I6J67_00350,-,-,-,sialate O-acetylesterase,protein-coding,-,-,-,sialate O-acetylesterase,20210426,-
246787,64327852,I6J67_RS00350,I6J67_RS00350,I6J67_00355,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327853,I6J67_RS00355,I6J67_RS00355,I6J67_00360,-,-,-,9-O-acetylesterase,protein-coding,-,-,-,9-O-acetylesterase,20210426,-
246787,64327854,I6J67_RS00360,I6J67_RS00360,I6J67_00365,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327855,I6J67_RS00365,I6J67_RS00365,I6J67_00370,-,-,-,beta-galactosidase,protein-coding,-,-,-,beta-galactosidase,20210426,-
246787,64327856,I6J67_RS00370,I6J67_RS00370,I6J67_00375,-,-,-,glycoside hydrolase family 3 protein,protein-coding,-,-,-,glycoside hydrolase family 3 protein,20210426,-
246787,64327857,I6J67_RS00375,I6J67_RS00375,I6J67_00380,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327858,I6J67_RS00380,I6J67_RS00380,I6J67_00385,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327859,I6J67_RS00385,I6J67_RS00385,I6J67_00390,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,protein-coding,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,20210422,-
246787,64327860,I6J67_RS00390,I6J67_RS00390,I6J67_00395,-,-,-,SusC/RagA family TonB-linked outer membrane protein,protein-coding,-,-,-,SusC/RagA family TonB-linked outer membrane protein,20210422,-
246787,64327861,I6J67_RS00395,I6J67_RS00395,I6J67_00400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327862,I6J67_RS00400,I6J67_RS00400,I6J67_00405,-,-,-,glycoside hydrolase family 2,protein-coding,-,-,-,glycoside hydrolase family 2,20210424,-
246787,64327863,I6J67_RS00405,I6J67_RS00405,I6J67_00410,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327864,I6J67_RS00410,I6J67_RS00410,I6J67_00415,-,-,-,glycoside hydrolase family 2,protein-coding,-,-,-,glycoside hydrolase family 2,20210426,-
246787,64327865,I6J67_RS00415,I6J67_RS00415,I6J67_00420,-,-,-,Crp/Fnr family transcriptional regulator,protein-coding,-,-,-,Crp/Fnr family transcriptional regulator,20210424,-
246787,64327866,I6J67_RS00420,I6J67_RS00420,I6J67_00425,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
246787,64327867,I6J67_RS00425,I6J67_RS00425,I6J67_00430,-,-,-,DUF1622 domain-containing protein,protein-coding,-,-,-,DUF1622 domain-containing protein,20210426,-
246787,64327868,I6J67_RS00430,I6J67_RS00430,I6J67_00435,-,-,-,rhamnogalacturonan acetylesterase,protein-coding,-,-,-,rhamnogalacturonan acetylesterase,20210422,-
246787,64327869,I6J67_RS00435,I6J67_RS00435,I6J67_00440,-,-,-,RNA polymerase sigma-70 factor,protein-coding,-,-,-,RNA polymerase sigma-70 factor,20210426,-
246787,64327870,I6J67_RS00440,I6J67_RS00440,I6J67_00445,-,-,-,FecR family protein,protein-coding,-,-,-,FecR family protein,20210426,-
246787,64327871,I6J67_RS00445,I6J67_RS00445,I6J67_00450,-,-,-,carboxypeptidase-like regulatory domain-containing protein,protein-coding,-,-,-,carboxypeptidase-like regulatory domain-containing protein,20210426,-
246787,64327872,I6J67_RS00450,I6J67_RS00450,I6J67_00455,-,-,-,neutral/alkaline non-lysosomal ceramidase N-terminal domain-containing protein,protein-coding,-,-,-,neutral/alkaline non-lysosomal ceramidase N-terminal domain-containing protein,20210426,-
246787,64327873,I6J67_RS00455,I6J67_RS00455,I6J67_00460,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327874,I6J67_RS00460,I6J67_RS00460,I6J67_00465,-,-,-,mechanosensitive ion channel,protein-coding,-,-,-,mechanosensitive ion channel,20210426,-
246787,64327875,I6J67_RS00465,I6J67_RS00465,I6J67_00470,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20210426,-
246787,64327876,I6J67_RS00470,I6J67_RS00470,I6J67_00475,-,-,-,nicotinamide mononucleotide transporter,protein-coding,-,-,-,nicotinamide mononucleotide transporter,20210426,-
246787,64327877,I6J67_RS00475,I6J67_RS00475,I6J67_00480,-,-,-,thiamine diphosphokinase,protein-coding,-,-,-,thiamine diphosphokinase,20210424,-
246787,64327878,I6J67_RS00480,I6J67_RS00480,I6J67_00485,-,-,-,DMT family transporter,protein-coding,-,-,-,DMT family transporter,20210426,-
246787,64327879,I6J67_RS00485,I6J67_RS00485,I6J67_00490,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327880,I6J67_RS00490,I6J67_RS00490,I6J67_00495,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20210426,-
246787,64327881,I6J67_RS00495,I6J67_RS00495,I6J67_00500,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
246787,64327882,thrC,I6J67_RS00500,I6J67_00505,-,-,-,threonine synthase,protein-coding,-,-,-,threonine synthase,20210426,-
246787,64327883,I6J67_RS00505,I6J67_RS00505,I6J67_00510,-,-,-,cofactor-independent phosphoglycerate mutase,protein-coding,-,-,-,cofactor-independent phosphoglycerate mutase,20210424,-
246787,64327884,thrA,I6J67_RS00510,I6J67_00515,-,-,-,bifunctional aspartate kinase/homoserine dehydrogenase I,protein-coding,-,-,-,bifunctional aspartate kinase/homoserine dehydrogenase I,20210426,-
246787,64327885,I6J67_RS00515,I6J67_RS00515,I6J67_00520,-,-,-,type I asparaginase,protein-coding,-,-,-,type I asparaginase,20210424,-
246787,64327886,I6J67_RS00520,I6J67_RS00520,I6J67_00525,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327887,I6J67_RS00525,I6J67_RS00525,I6J67_00530,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210426,-
246787,64327888,I6J67_RS00530,I6J67_RS00530,I6J67_00535,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210426,-
246787,64327889,I6J67_RS00535,I6J67_RS00535,I6J67_00540,-,-,-,beta-galactosidase,protein-coding,-,-,-,beta-galactosidase,20210424,-
246787,64327890,I6J67_RS00540,I6J67_RS00540,I6J67_00545,-,-,-,family 43 glycosylhydrolase,protein-coding,-,-,-,family 43 glycosylhydrolase,20210426,-
246787,64327891,I6J67_RS00545,I6J67_RS00545,I6J67_00550,-,-,-,DUF4982 domain-containing protein,protein-coding,-,-,-,DUF4982 domain-containing protein,20210426,-
246787,64327892,I6J67_RS00550,I6J67_RS00550,I6J67_00555,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,protein-coding,-,-,-,RagB/SusD family nutrient uptake outer membrane protein,20210426,-
246787,64327893,I6J67_RS00555,I6J67_RS00555,I6J67_00560,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20210426,-
246787,64327894,I6J67_RS00560,I6J67_RS00560,I6J67_00565,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210424,-
246787,64327895,I6J67_RS00565,I6J67_RS00565,I6J67_00570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327896,I6J67_RS00570,I6J67_RS00570,I6J67_00575,-,-,-,glycoside hydrolase family 3 C-terminal domain-containing protein,protein-coding,-,-,-,glycoside hydrolase family 3 C-terminal domain-containing protein,20210426,-
246787,64327897,I6J67_RS00575,I6J67_RS00575,I6J67_00580,-,-,-,sialate O-acetylesterase,protein-coding,-,-,-,sialate O-acetylesterase,20210426,-
246787,64327898,radA,I6J67_RS00580,I6J67_00585,-,-,-,DNA repair protein RadA,protein-coding,-,-,-,DNA repair protein RadA,20210426,-
246787,64327899,I6J67_RS00585,I6J67_RS00585,I6J67_00590,-,-,-,GxxExxY protein,protein-coding,-,-,-,GxxExxY protein,20210426,-
246787,64327900,I6J67_RS00590,I6J67_RS00590,I6J67_00595,-,-,-,FAD-binding protein,protein-coding,-,-,-,FAD-binding protein,20210426,-
246787,64327901,I6J67_RS00595,I6J67_RS00595,I6J67_00600,-,-,-,flavodoxin,protein-coding,-,-,-,flavodoxin,20210426,-
246787,64327902,I6J67_RS00600,I6J67_RS00600,I6J67_00605,-,-,-,2-oxoisovalerate dehydrogenase,protein-coding,-,-,-,2-oxoisovalerate dehydrogenase,20210422,-
246787,64327903,I6J67_RS00605,I6J67_RS00605,I6J67_00610,-,-,-,2-oxo acid dehydrogenase subunit E2,protein-coding,-,-,-,2-oxo acid dehydrogenase subunit E2,20210426,-
246787,64327904,I6J67_RS00610,I6J67_RS00610,I6J67_00615,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327905,lpdA,I6J67_RS00615,I6J67_00620,-,-,-,dihydrolipoyl dehydrogenase,protein-coding,-,-,-,dihydrolipoyl dehydrogenase,20210426,-
246787,64327906,I6J67_RS00620,I6J67_RS00620,I6J67_00625,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20210426,-
246787,64327907,I6J67_RS00625,I6J67_RS00625,I6J67_00630,-,-,-,TonB-dependent receptor,protein-coding,-,-,-,TonB-dependent receptor,20210424,-
246787,64327908,I6J67_RS00630,I6J67_RS00630,I6J67_00635,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327909,I6J67_RS00635,I6J67_RS00635,I6J67_00640,-,-,-,U32 family peptidase,protein-coding,-,-,-,U32 family peptidase,20210426,-
246787,64327910,metA,I6J67_RS00640,I6J67_00645,-,-,-,homoserine O-succinyltransferase,protein-coding,-,-,-,homoserine O-succinyltransferase,20210426,-
246787,64327911,I6J67_RS00645,I6J67_RS00645,I6J67_00650,-,-,-,fimbrillin family protein,protein-coding,-,-,-,fimbrillin family protein,20210424,-
246787,64327912,metF,I6J67_RS00650,I6J67_00655,-,-,-,methylenetetrahydrofolate reductase [NAD(P)H],protein-coding,-,-,-,methylenetetrahydrofolate reductase [NAD(P)H],20210426,-
246787,64327913,I6J67_RS00655,I6J67_RS00655,I6J67_00660,-,-,-,DNA polymerase III subunit delta',protein-coding,-,-,-,DNA polymerase III subunit delta',20210426,-
246787,64327914,I6J67_RS00660,I6J67_RS00660,I6J67_00665,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327915,I6J67_RS00665,I6J67_RS00665,I6J67_00670,-,-,-,gliding motility lipoprotein GldH,protein-coding,-,-,-,gliding motility lipoprotein GldH,20210426,-
246787,64327916,rodA,I6J67_RS00670,I6J67_00675,-,-,-,rod shape-determining protein RodA,protein-coding,-,-,-,rod shape-determining protein RodA,20210426,-
246787,64327917,mrdA,I6J67_RS00675,I6J67_00680,-,-,-,penicillin-binding protein 2,protein-coding,-,-,-,penicillin-binding protein 2,20210426,-
246787,64327918,mreD,I6J67_RS00680,I6J67_00685,-,-,-,rod shape-determining protein MreD,protein-coding,-,-,-,rod shape-determining protein MreD,20210426,-
246787,64327919,mreC,I6J67_RS00685,I6J67_00690,-,-,-,rod shape-determining protein MreC,protein-coding,-,-,-,rod shape-determining protein MreC,20210426,-
246787,64327920,I6J67_RS00690,I6J67_RS00690,I6J67_00695,-,-,-,rod shape-determining protein,protein-coding,-,-,-,rod shape-determining protein,20210426,-
246787,64327921,purH,I6J67_RS00695,I6J67_00700,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,protein-coding,-,-,-,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,20210426,-
246787,64327922,I6J67_RS00700,I6J67_RS00700,I6J67_00705,-,-,-,M13 family metallopeptidase,protein-coding,-,-,-,M13 family metallopeptidase,20210426,-
246787,64327923,I6J67_RS00705,I6J67_RS00705,I6J67_00710,-,-,-,ABC-F family ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ABC-F family ATP-binding cassette domain-containing protein,20210426,-
246787,64327924,I6J67_RS00710,I6J67_RS00710,I6J67_00715,-,-,-,PAS domain-containing sensor histidine kinase,protein-coding,-,-,-,PAS domain-containing sensor histidine kinase,20210426,-
246787,64327925,I6J67_RS00715,I6J67_RS00715,I6J67_00720,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210426,-
246787,64327926,I6J67_RS00720,I6J67_RS00720,I6J67_00725,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
246787,64327927,I6J67_RS00725,I6J67_RS00725,I6J67_00730,-,-,-,DUF3943 domain-containing protein,protein-coding,-,-,-,DUF3943 domain-containing protein,20210426,-
246787,64327928,I6J67_RS00730,I6J67_RS00730,I6J67_00735,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327929,I6J67_RS00735,I6J67_RS00735,I6J67_00740,-,-,-,glycoside hydrolase family 43 protein,protein-coding,-,-,-,glycoside hydrolase family 43 protein,20210426,-
246787,64327930,I6J67_RS00740,I6J67_RS00740,I6J67_00745,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327931,I6J67_RS00745,I6J67_RS00745,I6J67_00750,-,-,-,S24/S26 family peptidase,protein-coding,-,-,-,S24/S26 family peptidase,20210426,-
246787,64327932,I6J67_RS00750,I6J67_RS00750,I6J67_00755,-,-,-,PqqD family protein,protein-coding,-,-,-,PqqD family protein,20210426,-
246787,64327933,I6J67_RS00755,I6J67_RS00755,I6J67_00760,-,-,-,nucleotidyltransferase family protein,protein-coding,-,-,-,nucleotidyltransferase family protein,20210424,-
246787,64327934,I6J67_RS00760,I6J67_RS00760,I6J67_00765,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210426,-
246787,64327935,I6J67_RS00765,I6J67_RS00765,I6J67_00770,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327936,I6J67_RS00770,I6J67_RS00770,I6J67_00775,-,-,-,BamA/TamA family outer membrane protein,protein-coding,-,-,-,BamA/TamA family outer membrane protein,20210426,-
246787,64327937,I6J67_RS00775,I6J67_RS00775,I6J67_00780,-,-,-,translocation/assembly module TamB domain-containing protein,protein-coding,-,-,-,translocation/assembly module TamB domain-containing protein,20210426,-
246787,64327938,I6J67_RS00780,I6J67_RS00780,I6J67_00785,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
246787,64327939,I6J67_RS00785,I6J67_RS00785,I6J67_00790,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210426,-
246787,64327940,I6J67_RS00790,I6J67_RS00790,I6J67_00795,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20210426,-
246787,64327941,I6J67_RS00795,I6J67_RS00795,I6J67_00800,-,-,-,insulinase family protein,protein-coding,-,-,-,insulinase family protein,20210424,-
